data;sistema;volume_porcentagem;volume_variacao;volume_operacional;pluviometria_dia;pluviometria_mensal;pluviometria_hist
2022-03-03;Rio Claro;45,7;-0,3;6,24411;0,2;0,8;243,7
2022-03-03;São Lourenço;81,3;0,1;72,19513;3,8;4,0;195,1
2022-03-02;Cantareira;43,1;0,1;422,81771;7,4;7,4;174,1
2022-03-02;Alto Tietê;56,3;0,0;315,22082;17,8;19,0;164,6
2022-03-02;Guarapiranga;82,6;0,0;141,37175;8,8;8,8;154,8
2022-03-02;Cotia;78,6;0,0;12,96781;0,6;0,6;154,1
2022-03-02;Rio Grande;99,5;0,0;111,61083;4,0;4,0;186,7
2022-03-02;Rio Claro;46,0;-0,3;6,28846;0,6;0,6;243,7
2022-03-02;São Lourenço;81,2;-0,1;72,09237;0,0;0,2;195,1
2022-03-01;Cantareira;43,0;0,0;422,30485;0,0;0,0;174,1
2022-03-01;Alto Tietê;56,3;-0,1;315,41637;1,2;1,2;164,6
2022-03-01;Guarapiranga;82,6;-0,4;141,37175;0,0;0,0;154,8
2022-03-01;Cotia;78,6;-0,2;12,96781;0,0;0,0;154,1
2022-03-01;Rio Grande;99,5;-0,2;111,61083;0,0;0,0;186,7
2022-03-01;Rio Claro;46,3;-0,1;6,33305;0,0;0,0;243,7
2022-03-01;São Lourenço;81,3;-0,2;72,19513;0,2;0,2;195,1
2022-02-28;Cantareira;43,0;0,0;422,00751;0,5;107,3;201,6
2022-02-28;Alto Tietê;56,4;-0,2;316,23776;0,1;83,1;191,5
2022-02-28;Guarapiranga;83,0;-0,3;142,15392;0,0;56,4;193,9
2022-02-28;Cotia;78,8;0,2;13,00033;0,0;67,0;183,5
2022-02-28;Rio Grande;99,7;-0,1;111,80112;0,0;125,0;207,7
2022-02-28;Rio Claro;46,4;-0,4;6,34424;0,2;268,4;238,7
2022-02-28;São Lourenço;81,5;-0,1;72,40085;3,6;102,4;233,4
2022-02-27;Cantareira;43,0;0,1;421,98147;0,0;106,8;201,6
2022-02-27;Alto Tietê;56,6;-0,2;317,32596;0,1;83,0;191,5
2022-02-27;Guarapiranga;83,3;-0,5;142,67577;0,0;56,4;193,9
2022-02-27;Cotia;78,6;0,0;12,96781;0,0;67,0;183,5
2022-02-27;Rio Grande;99,8;-0,2;111,99162;0,0;125,0;207,7
2022-02-27;Rio Claro;46,8;-0,4;6,40038;0,2;268,2;238,7
2022-02-27;São Lourenço;81,6;-0,3;72,50380;3,6;98,8;233,4
2022-02-26;Cantareira;42,9;0,1;421,30929;0,0;106,8;201,6
2022-02-26;Alto Tietê;56,8;-0,1;318,25461;0,1;82,9;191,5
2022-02-26;Guarapiranga;83,8;-0,2;143,45914;0,0;56,4;193,9
2022-02-26;Cotia;78,6;0,0;12,96781;0,0;67,0;183,5
2022-02-26;Rio Grande;100,0;-0,3;112,18231;0,0;125,0;207,7
2022-02-26;Rio Claro;47,2;-0,5;6,45688;0,4;268,0;238,7
2022-02-26;São Lourenço;81,9;-0,4;72,70990;1,8;95,2;233,4
2022-02-25;Cantareira;42,8;0,0;420,63284;0,1;106,8;201,6
2022-02-25;Alto Tietê;56,9;-0,1;318,76001;0,1;82,8;191,5
2022-02-25;Guarapiranga;84,0;-0,3;143,72042;0,0;56,4;193,9
2022-02-25;Cotia;78,6;0,0;12,96781;0,0;67,0;183,5
2022-02-25;Rio Grande;100,3;-0,2;112,56430;0,0;125,0;207,7
2022-02-25;Rio Claro;47,7;-1,0;6,51376;0,0;267,6;238,7
2022-02-25;São Lourenço;82,3;0,0;73,12286;0,4;93,4;233,4
2022-02-24;Cantareira;42,8;0,0;420,42316;0,1;106,7;201,6
2022-02-24;Alto Tietê;57,0;0,0;319,24001;0,1;82,7;191,5
2022-02-24;Guarapiranga;84,3;0,2;144,24321;11,4;56,4;193,9
2022-02-24;Cotia;78,6;1,0;12,96781;35,2;67,0;183,5
2022-02-24;Rio Grande;100,5;-0,2;112,75560;0,0;125,0;207,7
2022-02-24;Rio Claro;48,7;-1,1;6,65177;0,8;267,6;238,7
2022-02-24;São Lourenço;82,3;0,2;73,12286;2,4;93,0;233,4
2022-02-23;Cantareira;42,8;-0,1;420,49642;0,3;106,6;201,6
2022-02-23;Alto Tietê;57,0;-0,1;319,49917;0,1;82,6;191,5
2022-02-23;Guarapiranga;84,1;-0,2;143,98178;0,2;45,0;193,9
2022-02-23;Cotia;77,6;0,0;12,80588;0,0;31,8;183,5
2022-02-23;Rio Grande;100,7;0,0;112,94709;0,0;125,0;207,7
2022-02-23;Rio Claro;49,8;-1,0;6,80372;0,2;266,8;238,7
2022-02-23;São Lourenço;82,1;-0,6;72,91625;0,2;90,6;233,4
2022-02-22;Cantareira;42,9;0,0;421,56033;0,0;106,3;201,6
2022-02-22;Alto Tietê;57,1;0,0;319,76848;0,0;82,5;191,5
2022-02-22;Guarapiranga;84,3;-0,1;144,24321;0,0;44,8;193,9
2022-02-22;Cotia;77,6;0,0;12,80588;0,2;31,8;183,5
2022-02-22;Rio Grande;100,7;-0,2;112,94709;0,0;125,0;207,7
2022-02-22;Rio Claro;50,8;-1,2;6,94624;0,2;266,6;238,7
2022-02-22;São Lourenço;82,7;-0,2;73,43325;0,4;90,4;233,4
2022-02-21;Cantareira;42,9;0,0;421,49592;6,0;106,3;201,6
2022-02-21;Alto Tietê;57,1;0,1;319,93565;5,9;82,5;191,5
2022-02-21;Guarapiranga;84,4;0,1;144,50472;0,2;44,8;193,9
2022-02-21;Cotia;77,6;0,2;12,80588;5,2;31,6;183,5
2022-02-21;Rio Grande;100,9;0,7;113,13879;54,0;125,0;207,7
2022-02-21;Rio Claro;52,0;-1,0;7,10313;0,0;266,4;238,7
2022-02-21;São Lourenço;82,9;-0,4;73,64049;2,0;90,0;233,4
2022-02-20;Cantareira;42,9;0,1;421,02105;5,7;100,3;201,6
2022-02-20;Alto Tietê;57,0;0,1;319,54599;1,2;76,6;191,5
2022-02-20;Guarapiranga;84,3;-0,1;144,24321;0,0;44,6;193,9
2022-02-20;Cotia;77,4;0,0;12,77363;0,2;26,4;183,5
2022-02-20;Rio Grande;100,2;0,0;112,37321;1,0;71,0;207,7
2022-02-20;Rio Claro;53,0;-0,9;7,25026;0,2;266,4;238,7
2022-02-20;São Lourenço;83,3;-0,1;73,95185;20,2;88,0;233,4
2022-02-19;Cantareira;42,8;0,1;420,12340;0,4;94,6;201,6
2022-02-19;Alto Tietê;56,9;0,2;318,65125;1,8;75,4;191,5
2022-02-19;Guarapiranga;84,4;-0,3;144,50472;0,2;44,6;193,9
2022-02-19;Cotia;77,4;0,6;12,77363;6,6;26,2;183,5
2022-02-19;Rio Grande;100,2;0,0;112,37321;0,0;70,0;207,7
2022-02-19;Rio Claro;53,9;5,9;7,36207;70,0;266,2;238,7
2022-02-19;São Lourenço;83,4;-0,2;74,05576;0,2;67,8;233,4
2022-02-18;Cantareira;42,7;0,1;419,53679;13,0;94,2;201,6
2022-02-18;Alto Tietê;56,7;0,1;317,44735;5,6;73,6;191,5
2022-02-18;Guarapiranga;84,7;-0,2;145,02797;3,0;44,4;193,9
2022-02-18;Cotia;76,8;0,0;12,67718;3,2;19,6;183,5
2022-02-18;Rio Grande;100,2;0,0;112,37321;3,8;70,0;207,7
2022-02-18;Rio Claro;48,0;0,1;6,55952;20,4;196,2;238,7
2022-02-18;São Lourenço;83,6;-0,5;74,26379;0,4;67,6;233,4
2022-02-17;Cantareira;42,6;0,0;418,70804;0,0;81,2;201,6
2022-02-17;Alto Tietê;56,6;-0,1;317,20342;0,0;68,0;191,5
2022-02-17;Guarapiranga;84,9;-0,3;145,28970;0,2;41,4;193,9
2022-02-17;Cotia;76,8;0,0;12,67718;0,0;16,4;183,5
2022-02-17;Rio Grande;100,2;-0,3;112,37321;0,0;66,2;207,7
2022-02-17;Rio Claro;47,9;-0,3;6,54806;0,0;175,8;238,7
2022-02-17;São Lourenço;84,1;-0,8;74,68061;0,0;67,2;233,4
2022-02-16;Cantareira;42,6;0,1;417,98302;0,0;81,2;201,6
2022-02-16;Alto Tietê;56,7;0,0;317,61599;0,1;68,0;191,5
2022-02-16;Guarapiranga;85,2;-0,3;145,81338;0,2;41,2;193,9
2022-02-16;Cotia;76,8;0,0;12,67718;0,2;16,4;183,5
2022-02-16;Rio Grande;100,5;-0,2;112,75560;0,6;66,2;207,7
2022-02-16;Rio Claro;48,2;-0,1;6,58250;11,6;175,8;238,7
2022-02-16;São Lourenço;84,9;-0,8;75,41256;0,0;67,2;233,4
2022-02-15;Cantareira;42,5;0,1;417,72123;0,0;81,2;201,6
2022-02-15;Alto Tietê;56,7;0,0;317,67212;0,1;67,9;191,5
2022-02-15;Guarapiranga;85,5;-0,3;146,33736;0,2;41,0;193,9
2022-02-15;Cotia;76,8;-0,2;12,67718;0,4;16,2;183,5
2022-02-15;Rio Grande;100,7;-0,2;112,94709;0,2;65,6;207,7
2022-02-15;Rio Claro;48,3;-0,3;6,60553;0,0;164,2;238,7
2022-02-15;São Lourenço;85,7;-1,1;76,14772;0,6;67,2;233,4
2022-02-14;Cantareira;42,4;0,2;416,11692;0,0;81,2;201,6
2022-02-14;Alto Tietê;56,7;0,0;317,94954;0,0;67,8;191,5
2022-02-14;Guarapiranga;85,8;-0,1;146,86161;0,0;40,8;193,9
2022-02-14;Cotia;77,0;0,2;12,70929;0,0;15,8;183,5
2022-02-14;Rio Grande;100,9;-0,3;113,13879;0,0;65,4;207,7
2022-02-14;Rio Claro;48,6;-0,2;6,64019;0,0;164,2;238,7
2022-02-14;São Lourenço;86,8;-0,7;77,09770;0,0;66,6;233,4
2022-02-13;Cantareira;42,2;0,2;414,23002;0,0;81,2;201,6
2022-02-13;Alto Tietê;56,7;0,0;317,76231;0,0;67,8;191,5
2022-02-13;Guarapiranga;85,9;-0,2;147,12384;0,0;40,8;193,9
2022-02-13;Cotia;76,8;0,1;12,67718;0,0;15,8;183,5
2022-02-13;Rio Grande;101,2;-0,3;113,52278;0,2;65,4;207,7
2022-02-13;Rio Claro;48,8;-0,2;6,67498;1,4;164,2;238,7
2022-02-13;São Lourenço;87,5;-0,6;77,73402;0,2;66,6;233,4
2022-02-12;Cantareira;42,0;0,2;412,79152;0,0;81,2;201,6
2022-02-12;Alto Tietê;56,7;0,2;317,56619;0,0;67,8;191,5
2022-02-12;Guarapiranga;86,1;-0,1;147,38614;0,0;40,8;193,9
2022-02-12;Cotia;76,7;0,0;12,64513;0,0;15,8;183,5
2022-02-12;Rio Grande;101,5;-0,4;113,90757;0,0;65,2;207,7
2022-02-12;Rio Claro;49,0;-0,2;6,69825;0,8;162,8;238,7
2022-02-12;São Lourenço;88,1;-0,9;78,26613;0,0;66,4;233,4
2022-02-11;Cantareira;41,8;0,3;410,50104;0,0;81,2;201,6
2022-02-11;Alto Tietê;56,5;0,1;316,79803;0,2;67,8;191,5
2022-02-11;Guarapiranga;86,2;0,1;147,64851;0,0;40,8;193,9
2022-02-11;Cotia;76,7;0,2;12,64513;0,0;15,8;183,5
2022-02-11;Rio Grande;101,9;-0,3;114,29317;0,0;65,2;207,7
2022-02-11;Rio Claro;49,2;-0,2;6,72158;0,6;162,0;238,7
2022-02-11;São Lourenço;89,0;-0,8;79,01394;0,0;66,4;233,4
2022-02-10;Cantareira;41,5;0,5;407,41481;0,0;81,2;201,6
2022-02-10;Alto Tietê;56,4;0,2;315,99160;0,0;67,6;191,5
2022-02-10;Guarapiranga;86,1;0,3;147,38614;0,0;40,8;193,9
2022-02-10;Cotia;76,5;0,2;12,61312;0,0;15,8;183,5
2022-02-10;Rio Grande;102,2;-0,5;114,67957;0,0;65,2;207,7
2022-02-10;Rio Claro;49,4;0,0;6,74498;1,8;161,4;238,7
2022-02-10;São Lourenço;89,8;-0,9;79,76508;0,0;66,4;233,4
2022-02-09;Cantareira;41,0;0,6;402,84557;0,0;81,2;201,6
2022-02-09;Alto Tietê;56,2;0,6;314,82322;0,3;67,6;191,5
2022-02-09;Guarapiranga;85,8;0,3;146,86161;0,0;40,8;193,9
2022-02-09;Cotia;76,3;0,2;12,58116;0,0;15,8;183,5
2022-02-09;Rio Grande;102,7;-0,2;115,26069;0,0;65,2;207,7
2022-02-09;Rio Claro;49,4;0,2;6,75669;3,6;159,6;238,7
2022-02-09;São Lourenço;90,7;-0,3;80,51958;0,0;66,4;233,4
2022-02-08;Cantareira;40,4;1,1;396,96348;5,2;81,2;201,6
2022-02-08;Alto Tietê;55,6;0,9;311,64606;5,5;67,3;191,5
2022-02-08;Guarapiranga;85,5;0,9;146,33736;7,0;40,8;193,9
2022-02-08;Cotia;76,1;0,4;12,54924;0,2;15,8;183,5
2022-02-08;Rio Grande;102,9;1,7;115,45480;25,2;65,2;207,7
2022-02-08;Rio Claro;49,2;1,9;6,72158;15,4;156,0;238,7
2022-02-08;São Lourenço;91,0;-1,1;80,84397;4,4;66,4;233,4
2022-02-07;Cantareira;39,3;1,0;386,29262;32,4;76,0;201,6
2022-02-07;Alto Tietê;54,7;0,5;306,72073;24,3;61,8;191,5
2022-02-07;Guarapiranga;84,6;0,2;144,76631;0,0;33,8;193,9
2022-02-07;Cotia;75,7;0,6;12,48555;0,2;15,6;183,5
2022-02-07;Rio Grande;101,2;0,0;113,52278;7,8;40,0;207,7
2022-02-07;Rio Claro;47,3;3,8;6,46936;77,8;140,6;238,7
2022-02-07;São Lourenço;92,1;-0,9;81,82091;0,4;62,0;233,4
2022-02-06;Cantareira;38,3;0,7;375,95268;2,4;43,6;201,6
2022-02-06;Alto Tietê;54,2;0,2;303,47376;0,3;37,5;191,5
2022-02-06;Guarapiranga;84,4;0,1;144,50472;0,2;33,8;193,9
2022-02-06;Cotia;75,1;0,8;12,39037;1,4;15,4;183,5
2022-02-06;Rio Grande;101,2;-0,2;113,52278;0,0;32,2;207,7
2022-02-06;Rio Claro;43,5;0,0;5,95073;23,0;62,8;238,7
2022-02-06;São Lourenço;93,0;-0,8;82,58467;0,0;61,6;233,4
2022-02-05;Cantareira;37,6;0,7;369,03732;5,3;41,2;201,6
2022-02-05;Alto Tietê;54,0;0,3;302,38787;0,1;37,2;191,5
2022-02-05;Guarapiranga;84,3;-0,9;144,24321;8,6;33,6;193,9
2022-02-05;Cotia;74,3;0,7;12,26412;5,6;14,0;183,5
2022-02-05;Rio Grande;101,4;-0,3;113,71507;0,2;32,2;207,7
2022-02-05;Rio Claro;43,5;-0,3;5,94007;0,0;39,8;238,7
2022-02-05;São Lourenço;93,8;0,2;83,35188;0,4;61,6;233,4
2022-02-04;Cantareira;36,9;0,8;362,35179;0,3;35,9;201,6
2022-02-04;Alto Tietê;53,7;0,6;300,67173;1,5;37,1;191,5
2022-02-04;Guarapiranga;85,2;-0,4;145,81338;1,8;25,0;193,9
2022-02-04;Cotia;73,6;1,2;12,13861;1,0;8,4;183,5
2022-02-04;Rio Grande;101,7;0,0;114,10027;0,4;32,0;207,7
2022-02-04;Rio Claro;43,8;-0,1;5,98281;4,0;39,8;238,7
2022-02-04;São Lourenço;93,6;0,5;83,13232;1,6;61,2;233,4
2022-02-03;Cantareira;36,1;0,9;354,72224;11,1;35,6;201,6
2022-02-03;Alto Tietê;53,1;0,7;297,54175;20,2;35,6;191,5
2022-02-03;Guarapiranga;85,6;2,6;146,59945;15,8;23,2;193,9
2022-02-03;Cotia;72,4;1,8;11,95175;1,8;7,4;183,5
2022-02-03;Rio Grande;101,7;0,7;114,10027;7,4;31,6;207,7
2022-02-03;Rio Claro;43,9;0,6;5,99354;10,6;35,8;238,7
2022-02-03;São Lourenço;93,1;1,6;82,69406;37,6;59,6;233,4
2022-02-02;Cantareira;35,2;0,7;345,66738;3,2;24,5;201,6
2022-02-02;Alto Tietê;52,4;0,5;293,73173;2,8;15,4;191,5
2022-02-02;Guarapiranga;83,0;1,5;142,15392;3,6;7,4;193,9
2022-02-02;Cotia;70,6;0,8;11,64402;0,0;5,6;183,5
2022-02-02;Rio Grande;101,0;0,5;113,33068;20,8;24,2;207,7
2022-02-02;Rio Claro;43,3;0,1;5,91878;15,2;25,2;238,7
2022-02-02;São Lourenço;91,5;0,4;81,27747;17,8;22,0;233,4
2022-02-01;Cantareira;34,5;0,9;338,86889;21,3;21,3;201,6
2022-02-01;Alto Tietê;51,9;0,8;290,55106;12,6;12,6;191,5
2022-02-01;Guarapiranga;81,5;1,5;139,54960;3,8;3,8;193,9
2022-02-01;Cotia;69,8;1,4;11,52222;5,6;5,6;183,5
2022-02-01;Rio Grande;100,5;0,5;112,75560;3,4;3,4;207,7
2022-02-01;Rio Claro;43,2;0,0;5,89755;10,0;10,0;238,7
2022-02-01;São Lourenço;91,1;1,2;80,95224;4,2;4,2;233,4
2022-01-31;Cantareira;33,6;1,3;329,65665;24,4;322,0;263,7
2022-01-31;Alto Tietê;51,1;1,3;286,09764;18,2;239,1;243,3
2022-01-31;Guarapiranga;80,0;2,1;136,95398;9,0;257,6;229,9
2022-01-31;Cotia;68,4;2,0;11,28083;12,2;307,0;217,9
2022-01-31;Rio Grande;100,0;1,7;112,18231;6,6;292,7;248,6
2022-01-31;Rio Claro;43,2;0,5;5,89755;16,5;337,6;296,9
2022-01-31;São Lourenço;89,9;2,7;79,87266;17,2;393,2;273,1
2022-01-30;Cantareira;32,3;1,1;317,01677;53,7;297,6;263,7
2022-01-30;Alto Tietê;49,8;1,1;278,99844;55,5;220,9;243,3
2022-01-30;Guarapiranga;77,9;2,9;133,33586;63,0;248,6;229,9
2022-01-30;Cotia;66,4;2,7;10,95370;43,0;294,8;217,9
2022-01-30;Rio Grande;98,3;2,8;110,28432;59,4;286,1;248,6
2022-01-30;Rio Claro;42,7;1,1;5,83419;64,2;321,1;296,9
2022-01-30;São Lourenço;87,2;2,9;77,41556;52,0;376,0;273,1
2022-01-29;Cantareira;31,2;0,5;305,99061;24,5;243,9;263,7
2022-01-29;Alto Tietê;48,7;0,1;273,00366;17,0;165,4;243,3
2022-01-29;Guarapiranga;75,0;1,3;128,45762;11,6;185,6;229,9
2022-01-29;Cotia;63,7;0,8;10,51647;10,6;251,8;217,9
2022-01-29;Rio Grande;95,5;0,4;107,10315;10,5;226,7;248,6
2022-01-29;Rio Claro;41,6;-0,2;5,68831;13,1;256,9;296,9
2022-01-29;São Lourenço;84,3;1,3;74,88941;8,2;324,0;273,1
2022-01-28;Cantareira;30,7;0,3;301,18008;27,7;219,4;263,7
2022-01-28;Alto Tietê;48,6;0,0;272,06497;7,0;148,4;243,3
2022-01-28;Guarapiranga;73,7;1,0;126,16078;16,6;174,0;229,9
2022-01-28;Cotia;62,9;0,5;10,37298;27,4;241,2;217,9
2022-01-28;Rio Grande;95,1;-0,2;106,73263;0,2;216,2;248,6
2022-01-28;Rio Claro;41,8;-0,4;5,71934;0,6;243,8;296,9
2022-01-28;São Lourenço;83,0;-0,5;73,74421;34,0;315,8;273,1
2022-01-27;Cantareira;30,4;0,1;298,61066;12,2;191,7;263,7
2022-01-27;Alto Tietê;48,6;0,0;272,10843;3,7;141,4;243,3
2022-01-27;Guarapiranga;72,7;-0,4;124,38091;0,0;157,4;229,9
2022-01-27;Cotia;62,4;0,0;10,28743;0,0;213,8;217,9
2022-01-27;Rio Grande;95,3;-0,5;106,91780;0,0;216,0;248,6
2022-01-27;Rio Claro;42,2;-0,3;5,76091;0,0;243,2;296,9
2022-01-27;São Lourenço;83,5;-1,1;74,15974;0,0;281,8;273,1
2022-01-26;Cantareira;30,3;0,1;297,84494;7,2;179,5;263,7
2022-01-26;Alto Tietê;48,6;-0,1;272,26274;0,0;137,7;243,3
2022-01-26;Guarapiranga;73,1;-0,3;125,14299;0,0;157,4;229,9
2022-01-26;Cotia;62,4;0,2;10,28743;1,6;213,8;217,9
2022-01-26;Rio Grande;95,8;-0,3;107,47446;0,0;216,0;248,6
2022-01-26;Rio Claro;42,5;-0,3;5,80270;0,0;243,2;296,9
2022-01-26;São Lourenço;84,6;-0,9;75,09847;8,4;281,8;273,1
2022-01-25;Cantareira;30,2;0,0;296,41725;0,3;172,3;263,7
2022-01-25;Alto Tietê;48,7;0,0;272,76055;0,2;137,7;243,3
2022-01-25;Guarapiranga;73,4;-0,3;125,65165;0,0;157,4;229,9
2022-01-25;Cotia;62,2;0,2;10,25900;0,0;212,2;217,9
2022-01-25;Rio Grande;96,1;-0,4;107,84655;0,0;216,0;248,6
2022-01-25;Rio Claro;42,8;-0,2;5,84471;0,2;243,2;296,9
2022-01-25;São Lourenço;85,5;-1,1;75,93735;0,0;273,4;273,1
2022-01-24;Cantareira;30,2;0,0;296,12862;0,2;172,0;263,7
2022-01-24;Alto Tietê;48,7;-0,1;272,93032;0,1;137,5;243,3
2022-01-24;Guarapiranga;73,7;-0,3;126,16078;0,0;157,4;229,9
2022-01-24;Cotia;62,0;0,3;10,23061;0,0;212,2;217,9
2022-01-24;Rio Grande;96,5;-0,3;108,21942;0,0;216,0;248,6
2022-01-24;Rio Claro;43,0;-0,3;5,87637;0,2;243,0;296,9
2022-01-24;São Lourenço;86,6;-1,2;76,88613;0,2;273,4;273,1
2022-01-23;Cantareira;30,2;0,0;296,23539;0,0;171,8;263,7
2022-01-23;Alto Tietê;48,8;0,0;273,50262;0,0;137,4;243,3
2022-01-23;Guarapiranga;74,0;-0,1;126,67038;0,0;157,4;229,9
2022-01-23;Cotia;61,7;0,4;10,17398;0,0;212,2;217,9
2022-01-23;Rio Grande;96,8;-0,3;108,59308;0,0;216,0;248,6
2022-01-23;Rio Claro;43,3;-0,2;5,91878;0,0;242,8;296,9
2022-01-23;São Lourenço;87,8;-0,9;77,94666;0,0;273,2;273,1
2022-01-22;Cantareira;30,2;0,0;296,88860;0,0;171,8;263,7
2022-01-22;Alto Tietê;48,8;-0,1;273,64063;0,0;137,4;243,3
2022-01-22;Guarapiranga;74,1;0,4;126,92536;0,2;157,4;229,9
2022-01-22;Cotia;61,3;0,5;10,11753;0,0;212,2;217,9
2022-01-22;Rio Grande;97,1;-0,4;108,96753;0,0;216,0;248,6
2022-01-22;Rio Claro;43,5;-0,4;5,95073;0,2;242,8;296,9
2022-01-22;São Lourenço;88,7;-0,7;78,79994;0,0;273,2;273,1
2022-01-21;Cantareira;30,2;0,1;296,52083;10,8;171,8;263,7
2022-01-21;Alto Tietê;48,9;0,2;273,84820;0,1;137,4;243,3
2022-01-21;Guarapiranga;73,7;0,3;126,16078;1,0;157,2;229,9
2022-01-21;Cotia;60,8;0,8;10,03318;1,4;212,2;217,9
2022-01-21;Rio Grande;97,5;-0,3;109,34277;0,0;216,0;248,6
2022-01-21;Rio Claro;43,9;-0,2;5,99354;0,6;242,6;296,9
2022-01-21;São Lourenço;89,4;0,0;79,44275;13,8;273,2;273,1
2022-01-20;Cantareira;30,1;0,1;295,19533;4,8;161,0;263,7
2022-01-20;Alto Tietê;48,7;0,2;273,10405;12,4;137,3;243,3
2022-01-20;Guarapiranga;73,4;0,2;125,65165;9,8;156,2;229,9
2022-01-20;Cotia;60,0;1,9;9,89349;37,2;210,8;217,9
2022-01-20;Rio Grande;97,8;-0,3;109,71880;0,0;216,0;248,6
2022-01-20;Rio Claro;44,1;-0,1;6,02579;1,0;242,0;296,9
2022-01-20;São Lourenço;89,4;-0,3;79,44275;13,2;259,4;273,1
2022-01-19;Cantareira;30,0;0,1;294,42271;10,9;156,2;263,7
2022-01-19;Alto Tietê;48,5;0,0;272,02830;2,4;124,9;243,3
2022-01-19;Guarapiranga;73,2;0,2;125,39726;5,8;146,4;229,9
2022-01-19;Cotia;58,1;1,3;9,59008;32,8;173,6;217,9
2022-01-19;Rio Grande;98,1;-0,2;110,09562;0,0;216,0;248,6
2022-01-19;Rio Claro;44,2;-0,3;6,04736;0,0;241,0;296,9
2022-01-19;São Lourenço;89,7;-0,3;79,65757;17,2;246,2;273,1
2022-01-18;Cantareira;29,9;0,2;293,60476;4,8;145,3;263,7
2022-01-18;Alto Tietê;48,5;0,2;271,53134;1,6;122,5;243,3
2022-01-18;Guarapiranga;73,0;0,3;124,88884;0,0;140,6;229,9
2022-01-18;Cotia;56,8;0,3;9,37276;0,0;140,8;217,9
2022-01-18;Rio Grande;98,3;0,0;110,28432;0,6;216,0;248,6
2022-01-18;Rio Claro;44,5;-0,2;6,07983;0,2;241,0;296,9
2022-01-18;São Lourenço;90,0;-0,9;79,98031;4,4;229,0;273,1
2022-01-17;Cantareira;29,7;0,1;292,00262;2,7;140,5;263,7
2022-01-17;Alto Tietê;48,3;0,3;270,54044;13,9;120,9;243,3
2022-01-17;Guarapiranga;72,7;0,0;124,38091;22,8;140,6;229,9
2022-01-17;Cotia;56,5;0,3;9,31887;3,0;140,8;217,9
2022-01-17;Rio Grande;98,3;0,2;110,28432;3,0;215,4;248,6
2022-01-17;Rio Claro;44,7;-0,2;6,10916;8,0;240,8;296,9
2022-01-17;São Lourenço;90,9;-1,2;80,73577;11,6;224,6;273,1
2022-01-16;Cantareira;29,6;0,1;290,40400;0,0;137,8;263,7
2022-01-16;Alto Tietê;48,0;0,2;268,88202;0,3;107,0;243,3
2022-01-16;Guarapiranga;72,7;0,0;124,38091;0,2;117,8;229,9
2022-01-16;Cotia;56,2;0,4;9,26516;0,4;137,8;217,9
2022-01-16;Rio Grande;98,1;0,0;110,09562;0,6;212,4;248,6
2022-01-16;Rio Claro;44,9;-0,1;6,13423;0,6;232,8;296,9
2022-01-16;São Lourenço;92,1;-0,8;81,82091;0,8;213,0;273,1
2022-01-15;Cantareira;29,5;0,3;289,60093;2,6;137,8;263,7
2022-01-15;Alto Tietê;47,8;0,3;267,75391;0,0;106,7;243,3
2022-01-15;Guarapiranga;72,7;0,0;124,38091;0,0;117,6;229,9
2022-01-15;Cotia;55,8;0,4;9,21162;0,0;137,4;217,9
2022-01-15;Rio Grande;98,1;0,6;110,09562;0,0;211,8;248,6
2022-01-15;Rio Claro;45,0;-0,8;6,15609;0,2;232,2;296,9
2022-01-15;São Lourenço;92,9;-0,4;82,47535;49,8;212,2;273,1
2022-01-14;Cantareira;29,2;0,4;286,60972;3,9;135,2;263,7
2022-01-14;Alto Tietê;47,5;0,5;266,04527;6,5;106,7;243,3
2022-01-14;Guarapiranga;72,7;0,6;124,38091;4,8;117,6;229,9
2022-01-14;Cotia;55,4;0,8;9,13164;17,0;137,4;217,9
2022-01-14;Rio Grande;97,5;0,2;109,34277;0,6;211,8;248,6
2022-01-14;Rio Claro;45,8;-1,7;6,25517;2,8;232,0;296,9
2022-01-14;São Lourenço;93,3;-0,9;82,91305;7,8;162,4;273,1
2022-01-13;Cantareira;28,8;0,4;282,95858;13,5;131,3;263,7
2022-01-13;Alto Tietê;47,0;0,6;263,09355;6,2;100,2;243,3
2022-01-13;Guarapiranga;72,1;0,8;123,36649;0,4;112,8;229,9
2022-01-13;Cotia;54,6;0,8;8,99921;1,2;120,4;217,9
2022-01-13;Rio Grande;97,3;1,0;109,15505;2,0;211,2;248,6
2022-01-13;Rio Claro;47,5;-1,7;6,49096;8,4;229,2;296,9
2022-01-13;São Lourenço;94,2;-0,6;83,68175;0,2;154,6;273,1
2022-01-12;Cantareira;28,4;0,3;278,93852;11,3;117,8;263,7
2022-01-12;Alto Tietê;46,4;0,5;260,20789;12,4;94,0;243,3
2022-01-12;Guarapiranga;71,3;1,4;122,10126;31,8;112,4;229,9
2022-01-12;Cotia;53,8;0,8;8,86786;14,8;119,2;217,9
2022-01-12;Rio Grande;96,3;0,7;108,03289;24,8;209,2;248,6
2022-01-12;Rio Claro;49,2;-1,8;6,72158;1,0;220,8;296,9
2022-01-12;São Lourenço;94,8;0,5;84,23296;28,8;154,4;273,1
2022-01-11;Cantareira;28,1;0,3;275,63861;0,1;106,5;263,7
2022-01-11;Alto Tietê;45,9;0,4;257,17262;0,0;81,6;243,3
2022-01-11;Guarapiranga;69,9;1,2;119,58032;0,0;80,6;229,9
